Id,SalePrice
540,200784.63471616324
1717,156884.41893996348
2303,114660.06450406984
116,169659.112944212
127,123740.76586032685
1371,175644.0488909993
1014,223492.7139432421
1507,121054.13593208804
702,160746.46980249812
750,185768.04845221297
261,173305.91334258707
1559,78709.79128403288
577,234205.79981055064
2812,225591.08442768268
2080,184208.66534656507
1368,153584.43066550454
2376,112754.35238607952
659,107257.44584843
1235,118914.18460440075
332,76627.95843823433
1917,148079.29573924304
2094,247229.08721053245
1460,279298.0315152848
1471,184450.26274920622
1509,133505.96263762773
1922,120789.90351252371
433,374745.1373339646
460,270512.7886239586
1116,249250.81797467853
1137,168277.7443580334
53,182056.7753060613
2354,248590.42477306578
1475,209143.82520140507
1761,461111.29843802366
842,117348.76865113573
2739,150784.55680565716
2509,184279.38769461328
1007,231936.26980862807
2610,186675.51022237143
1952,97226.35266892158
2719,162538.96678397022
2921,75624.46319861458
1966,128530.67302257268
292,154850.87002099073
1204,233830.3082115503
1829,256092.79594304436
2419,209911.70346097543
391,171815.8517989423
798,165402.9902066722
481,209554.0153527151
193,231663.48494785494
555,120316.69804105037
899,54026.065717640944
2357,219957.35750069784
328,102708.4974515772
1356,146672.8956658676
1154,108090.57369279019
1730,178143.23768464467
2249,145482.32597713254
1119,261888.31025039637
2856,143346.49339143396
1394,156049.40231916192
2587,121696.85196309882
61,305719.84190996765
2661,231253.73036191586
2711,151266.1826015541
1147,186549.7493394681
757,164445.0725813787
2623,84077.17646854458
2378,160413.46463282665
1413,163544.80409679186
1722,232739.13274815018
1112,207583.44974474577
1623,185397.68839657723
1201,192802.54436001697
1513,89420.52081761876
957,655659.4798460196
1171,270309.03821232275
1145,219509.83547911613
2726,247411.36790477275
703,190601.2211252974
760,72151.8635238739
1964,116485.71647680106
2512,197185.43860473868
159,151915.18262289
1281,185921.1643826981
468,185036.78118582768
290,143635.2594137565
665,114348.21890598595
1463,284636.1212321754
1792,233182.37531966405
923,144773.9791757833
500,251200.47005601227
1408,162948.1937898052
331,52677.932442262056
170,115954.25663220267
2192,73619.62472691361
2571,352150.5340110712
2314,184487.08617871712
2647,103709.20245685635
422,346600.48759180075
2457,295498.62224607496
1838,193621.73303144902
2805,276568.20397087646
1645,170470.7924048667
1711,290007.37083639717
2825,251567.43146531854
322,309982.2018903067
2103,253335.27909746597
342,156263.29706068736
600,75898.15823795981
488,188282.22607364587
1725,292155.7860564634
2246,242619.12691215263
2847,179470.6411399102
806,269383.11747107777
530,238064.63993257144
963,177340.2591004543
2678,53674.38512781066
171,89934.9661642787
2401,357191.0050952011
805,230649.163105743
2259,231377.81799962552
1748,208619.2994412771
1361,179589.75316541007
1677,148937.01549268275
1406,160742.89060985498
2322,263063.19386419246
688,187427.82233350066
143,131847.36165366508
804,223354.66586631341
1214,169529.56629638607
2828,145902.5063283276
1999,207865.97055052454
2467,211818.8222635562
2665,216456.04236346556
1538,339411.96781943605
398,74704.7090018763
2822,143303.08910108684
2157,137207.79121621983
1856,152088.19409623006
1269,118221.74610646056
2570,125555.46321117578
2320,260661.94467189227
1517,178993.27652081393
2304,122006.00425489692
1312,118787.55837015325
2012,156335.6194749572
506,267931.09851166577
2865,227460.33808513865
2367,138499.3045726364
554,145581.47677670463
238,126461.67920861936
1954,111982.58167588663
2488,182253.9284866421
2291,77598.79245638898
1969,111196.0141583666
2725,149262.24067443077
1482,137189.41927914572
2763,215164.87435883697
503,235963.18179643597
1584,245657.75961267034
1531,184370.72659900025
2210,192503.36583048588
459,291964.14004644396
556,113842.44820602819
1347,155080.45809717145
1290,97114.96062577188
1388,121957.47999723011
1571,472415.06095745997
2754,196137.3573031272
765,129811.1939685494
2494,128078.54166877881
2870,191341.02677616716
7,228168.5021803265
1114,222378.22698536463
2418,289210.4211215765
291,156729.93919606454
18,301830.5871713311
39,300178.10346917086
1001,246647.16244993254
2442,245775.41441435332
616,125925.29928900787
2680,76262.57567681091
1414,132299.37964178616
289,142151.4432559529
40,253846.3577897068
860,111177.53645341714
409,142254.496144645
673,131127.07522167475
2427,181525.57445876766
2036,228431.07777506567
2564,152952.28137360504
642,161287.94617864196
1008,196253.3823256736
1908,166569.73741209053
2519,221089.1766483707
1369,108397.61394270464
2855,220068.98911051065
712,106232.70002496283
1943,119417.33007928869
1958,162668.07868235157
107,201989.94739153024
2295,200629.08029676566
704,142461.90442096107
676,136394.72562323738
259,184164.62639721733
93,281426.1220035157
106,256516.35042730827
2315,190573.02889368107
1050,115734.15329092034
1095,222703.03076036426
2709,126386.91857452023
758,220352.47437278563
1496,166027.45560552712
2370,146525.84239781278
2458,253638.76339147578
2733,102696.9638097893
161,280396.2584917243
726,176797.81738448868
845,207007.15029730444
947,271453.12327048054
2232,140345.79609435427
2563,178935.58472997654
2299,153881.97785304423
211,135260.59799162677
605,160248.31639468754
1478,235922.66273093675
2247,240949.32196474992
2274,200201.97155584913
2869,156436.76143759149
967,233960.30110021692
2656,50133.98700175289
667,225473.96536639522
1042,137379.45373154728
2023,199395.6093327784
2447,340141.4186050264
2055,148274.85553357506
2275,269404.547616015
2204,200997.87662731903
1563,240056.37169020294
483,193583.97627127622
796,112214.95512483486
1526,196024.74219937305
2042,231199.64300826
442,300988.8593568088
1693,300999.4474123607
1468,228280.8694400909
1430,187003.10333113655
2605,189044.82267259358
1529,237651.68166203832
335,161309.88206261463
1287,132868.18881399705
31,108966.25603044574
1785,221315.41773906938
82,177061.40360350648
2620,115179.96638016659
252,200457.35495002623
721,67852.37516787021
2165,167214.3840035972
2316,181358.3480063045
775,109636.98706272697
1558,66657.83488606928
17,259849.1669904526
1022,234152.98532544798
925,131706.15502666374
438,258213.87438879593
1270,140666.49190473318
1272,118894.23313611819
215,142796.3481479857
266,225305.01251032285
2402,266320.5070701167
1250,112154.25486668388
1984,83654.47834215753
1279,141930.97423166584
377,268717.0602671737
1252,156298.93394162928
2156,272936.1390804836
499,301310.30723750783
1374,157176.25046436436
2898,260940.30158762273
401,81771.78079638499
2721,165842.775910184
2078,224034.97205087246
2589,130660.92037991519
1946,241178.33345366718
1334,156389.90192674578
2781,221606.42518383646
431,341823.2434179621
576,220722.41123777226
1474,218611.63055513607
2254,182005.41724609857
2155,289959.3869095034
885,91230.12752583207
643,152552.621752953
1944,114048.4834889162
480,216724.82412691822
2845,101301.55434570347
2387,294622.4332515594
2407,199583.47705652498
2527,177028.02060437965
2514,181622.97990193416
629,182700.83053743947
80,220231.8014307926
1876,132255.23982063518
1546,148498.19740798825
2518,166595.16655695305
2347,160142.0722133727
783,171217.72812166522
1322,31040.097882752598
194,65024.81814494802
1770,256893.77189002585
2143,109805.28781970739
1229,233368.9248904006
511,255453.76250890788
46,198266.66245548823
1348,216782.8039311966
2465,210766.76497771207
387,257050.99748438367
873,205821.73346837453
1918,114706.78302381074
2764,265015.0497638476
2184,110580.92781118347
934,147628.3128541623
1920,119588.76630324993
2631,166518.9863856964
1768,464869.7131080185
2040,84331.19158093125
1749,236831.57215381385
834,237689.82965544885
1457,243221.68804796383
79,138409.82976424514
2302,107901.23298713793
1817,112779.45183534469
2755,219854.49562999274
359,176679.7075867931
2059,114305.30440718535
2092,253247.53815408412
2516,243302.4725707118
150,124626.09126217873
1656,151720.43893444736
83,121882.49623408585
2411,170458.64533587004
795,85917.75818131455
2312,251972.00607836468
2917,85551.05753596431
1624,210256.43339232003
2215,326869.2370279519
1211,159117.05083583505
1485,137213.91519524454
1024,171434.7699908651
570,155425.3634922107
2874,160450.38715024007
700,178550.103950814
2756,210016.72310136724
2022,205781.38833661538
583,238946.04179246552
2392,321345.82697352336
2424,194093.85763758002
212,140459.69217680325
736,126520.89898896543
1610,169205.4243953731
890,95179.66421079307
467,182944.4372400128
578,290827.9315834327
1747,207437.39681869626
1149,160319.96539342485
2758,201111.46924393284
857,106423.28070668277
2219,300263.36590623687
733,149994.29363489934
2909,119682.93887353559
1798,264902.66037171625
235,100633.63141554965
2366,121442.30795958688
1027,134314.41320364908
1195,112501.25901106036
1303,-12207.95581667067
148,182115.96141249445
608,136119.07858780792
2515,217602.1442347043
821,252356.33311679502
2500,300262.0454914809
745,112601.56045644279
741,137485.00234771305
1611,259072.65395164792
2532,120316.69804105037
1081,197741.1353681311
1692,340037.00251505047
2520,211741.63488377447
276,151757.06636525044
1992,139541.63483794418
663,-7326.5391996648395
418,164687.94944789712
1733,189090.54863752663
2359,159240.6384120088
253,194064.6737344815
1518,170026.01043709664
2035,169641.03301607585
2919,74873.25510491754
1540,243323.02099408614
2120,131356.45089602863
1674,158918.13686370396
256,153499.63806471525
2361,80421.62676417673
978,54631.84843662077
2280,145877.07130216918
2095,235853.34705022952
1709,294511.2158561779
2801,237976.11489246011
1246,118529.40726223345
2373,137942.0224813883
1055,255219.14197726513
2017,125683.66409780915
1099,277227.9248268292
1344,104047.87730631864
835,211415.64736879506
1117,213518.52532842068
2043,100984.78467710948
2085,109973.42456989037
410,164885.02487426554
2650,146512.84065294176
2867,198771.02657275376
1668,118960.78001807316
1161,188521.28516608186
2122,167218.43954319254
2539,125392.40552758353
1047,145525.24227708337
1445,116281.57318442393
541,133227.36137830978
569,176133.93212614337
1276,141184.06114232904
918,190946.90971649098
326,141304.46660589427
1936,112357.16216124078
895,74962.90279442578
257,122396.57091702025
1241,187134.2197697752
1545,142717.7065374107
1189,167462.32179983633
270,137189.41927914572
2066,212227.9019385072
693,132169.37121607666
1259,143391.75768038162
2916,145116.69399329904
2321,252394.99529586505
1977,111480.05630818027
1895,175448.9780221377
1240,164671.44736896694
85,130486.9623006163
1823,87267.0010998766
825,264312.0166150314
110,207721.36029647288
697,144318.96336131942
2297,103738.65035522997
1231,122999.5897333199
1355,143094.00536798086
968,304580.02972380305
584,242691.10140930637
1315,134312.04296313756
1606,103411.15235611991
206,110206.25711224636
1685,299221.60629885946
2016,131569.9110401575
869,231646.00369131207
2135,120567.6376246303
2346,199739.86104862142
2430,200013.8475845604
2198,113302.92783871504
2652,109764.39727455625
27,79299.5919408882
241,166075.0794595165
906,127438.9563278245
1506,126633.7648299472
2098,306622.0090477887
1435,205757.24346705351
2213,138423.910692456
1274,165214.5623985669
743,5319.776175260195
1737,202603.78626674647
2797,279763.4908091448
2185,90533.59082091635
58,204375.04820141403
830,194428.18893400594
808,140126.3941995169
680,158367.82106988263
1153,113546.2278958826
1291,166230.87802081762
1818,165132.19344853837
2161,207285.48667802173
1883,122453.27783549594
350,287176.772978304
2473,167783.6056063387
295,186019.93034267263
293,218987.16978498793
859,125803.99967900816
288,46296.33130266151
1578,139223.1092911215
102,164610.09781534757
2831,172686.26971227012
1030,176646.30903337392
2551,132736.35059769667
1286,144321.03758014648
958,291131.9775591551
776,111774.71661965725
72,177825.76099400446
2263,251219.19212179875
1866,155673.29063022952
2876,64487.996880567895
2146,275273.8981857726
103,193164.6777090433
1500,145902.5063283276
492,216366.84632321435
167,123927.66166617698
2597,102730.41558691076
2685,115556.61122480441
1035,154506.47282841682
1220,33500.29376475827
2602,174047.30768531753
2159,228072.97237470164
695,199327.2762454374
1109,242776.9544595725
640,191969.96765829672
1652,156799.30721714842
2090,221535.37395611728
1188,191512.69100799612
2345,258681.50041131096
1059,343790.0158842574
2751,231416.2458116867
128,186024.46987716728
1523,191137.542942384
2925,150418.75403315522
2145,269607.3451471996
1121,237317.45128916414
566,266476.84218773973
565,224838.86253013642
1331,149395.61267688705
2928,121269.83833183732
156,124101.41217072317
797,158360.33887029486
327,75787.76930594003
2859,204725.21463952647
1453,103980.4970821794
1762,298495.57243286585
1868,217991.15088090952
1760,184261.59717558802
1113,253328.33823112448
1812,196321.28742819163
117,183216.0665244045
1142,182751.57257036632
2342,319461.42675597494
927,124036.48262578373
2478,190344.14612304507
655,35423.12319003776
2064,111996.43629548179
369,226112.68219368428
2239,152523.61431602243
2732,200366.6574865109
1653,166401.9721070605
959,227400.88711735432
2395,288548.7927208204
1412,114194.13945407874
271,254929.41719319538
1484,137213.91519524454
1497,87926.13217580518
552,190309.79288802436
2,119304.51749650817
1855,254690.6287587578
4,242440.273390249
2292,161077.56724081936
134,128518.45127703596
646,89077.86911784769
42,291886.8763081196
532,212014.01537241015
713,97321.3248902291
2561,130805.5216749986
2360,138115.6433017914
1333,119158.47621390282
1407,287335.09611888323
2892,291805.23542749474
574,241866.8748238462
1227,183947.93246238303
2591,259889.62606762798
1476,206078.42636725365
1125,267177.631246885
1446,114785.25384571723
408,116589.50190327337
1101,286572.2843769187
2251,139672.57752938973
373,211977.46171757203
2554,121162.85112381943
2382,263926.7881532008
1985,85103.14183496445
519,234664.43726399195
1093,192280.64882292916
864,282000.3071473274
2889,156785.36816336802
2308,161800.87507733912
986,146700.38679123262
1302,141534.35736648279
585,178590.52591896098
2708,152419.6435318131
147,132644.5975980261
1441,217617.33395727168
383,160083.65782894724
285,141875.28019921476
181,128362.5362551402
358,173565.60711098232
780,182129.90456367005
258,219598.9378398811
1865,214988.02615861804
692,150442.85563834393
2902,273045.7924816995
508,257351.28400959438
2638,150489.48714132194
36,160619.63859332504
611,179160.85152188514
2281,120996.60468214485
1678,149279.95831806617
1696,335790.20550358196
1557,78321.63749530226
2180,134327.41494852008
1726,230222.67025546514
951,150634.03988772922
267,238247.60641706607
2706,107957.562681063
2221,200982.79588669658
1357,193665.74405178256
2901,274375.24703820125
347,214758.75130591769
2164,195477.17067379385
1586,285384.43422423163
360,158597.7592920252
1769,235472.0914777097
2617,214257.36902072318
1879,157306.7971456478
991,210602.27449891486
1535,138329.89413797384
1191,148828.79638423983
1579,221412.40407173245
1882,156284.16540476435
1510,104738.9954741516
2196,195388.05604020527
1845,162848.4331825743
2336,351051.35323635576
942,123179.56112769607
861,102440.35034712516
2555,85706.76998107765
1392,145964.61864498636
2099,251177.59715442848
1543,139415.37209235466
948,247616.88099375783
1239,139559.0685655338
22,197497.01752307167
2796,215386.66871120158
2747,171601.09342257425
92,291199.10764305963
210,163360.9568430579
1858,223005.7327415453
2228,211554.8030789946
447,211324.46040006587
827,214506.06150435907
1649,234572.17900313114
682,131276.18805483938
2698,148081.6717419028
494,203583.85090131738
214,125115.0577406761
2441,254064.5091349049
2679,112525.14559734563
1336,109261.23944219599
465,212051.6654641325
1524,166878.99625319138
2543,113683.80786868674
631,123814.91626403731
2452,291897.5070310517
228,176475.54783954853
126,160705.2388188806
1092,199173.8486715762
1122,203538.81462023742
932,212272.35501763754
1980,89763.6480829146
2171,88013.6220956267
551,172393.9760217547
2768,177350.90039695796
2056,110961.15586121092
1159,340643.30355158396
2645,125869.0688867818
1174,191774.75180283334
2266,229767.18212404504
2462,338327.3412594608
1219,127875.92546533528
2922,194209.50043760546
118,131537.38761297712
474,182013.90745288835
2576,176305.66175471246
872,266630.8042283274
1077,231046.019435691
1536,155194.109614987
1150,119172.80240352575
2341,263518.1580005594
1931,127997.38636315758
2785,119260.80164743369
2538,123582.72507790425
597,237014.46486234354
464,202149.8549371749
233,240028.3291876138
2169,118457.166187227
2123,168660.53859553172
1867,172484.5317299873
137,264718.4028645489
515,225494.79275959352
933,139117.33844648572
2784,168214.2992346474
972,153624.4945484442
599,170735.45461040424
2614,142862.13228415075
2582,113075.93306309298
1409,208414.68109571945
175,72273.03831130361
352,239593.99193789618
976,50766.884301076265
2134,222542.9650892181
984,111612.59318455154
2396,304890.77310560504
1673,166511.77654335904
404,121866.90383863304
607,133740.8800570311
814,126174.36731519186
868,219908.1114481198
2271,173441.76623225282
1633,229077.4329368937
337,185522.55475709905
2765,202458.63359443896
1746,222875.13861595732
368,274687.71352489415
2806,204709.18927852984
1662,190562.00047858438
1234,208263.71983999922
1373,127821.02300826338
1672,78709.79128403286
1939,115045.11831813226
